danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.502,0.554,-5.788,0.0317,0.0353,0.0,0.62,0.512,125.786,6wnzt59p7i8cAyuWl1avwr,210506
0.547,0.881,-3.152,0.0512,0.0159,0.0,0.171,0.215,99.979,5vlOmC9rYZKO69KYkcX8va,188400
0.7,0.782,-4.631,0.0542,0.449,0.0,0.143,0.68,124.969,5FDdviWQzhw7NWH2TiDl9d,169901
0.672,0.8,-4.919,0.0372,0.113,0.000302,0.132,0.8,118.013,7KoFHvEScguiEnD06xYtSt,203412
0.768,0.861,-3.44,0.0666,0.0276,0.354,0.0649,0.725,125.997,3IfCmk4YbYwaOqtsd4iZqm,200120
0.242,0.76,-4.047,0.055,0.0198,3.77e-05,0.0966,0.0901,167.947,5agmzhJRTNdZsQsuyavdzx,192688
0.689,0.897,-6.703,0.0436,0.00074,0.0017,0.224,0.33,117.984,1c5sVhqoQvLHTXTYJTb98i,197648
0.663,0.6,-10.87,0.032,0.43,0.0,0.184,0.8,129.991,7tqhbajSfrz2F7E1Z75ASX,151667
0.527,0.415,-11.451,0.122,0.457,1.72e-05,0.117,0.515,78.169,1k1Bqnv2R0uJXQN4u6LKYt,125093
0.65,0.306,-9.443,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,3SdTKo2uVsxFblQjpScoHy,180056
0.572,0.418,-10.738,0.0349,0.635,0.0,0.0961,0.694,104.566,745H5CctFr12Mo7cqa1BMH,165000
0.769,0.367,-11.226,0.0312,0.684,1.62e-05,0.081,0.535,103.621,3zBhihYUHBmGd2bcQIobrF,163756
0.675,0.597,-11.329,0.0337,0.0534,0.0,0.0986,0.828,108.875,2eF8pWbiivYsYRpbntYsnc,161160
0.592,0.355,-14.051,0.0352,0.478,0.0,0.0585,0.499,133.032,3NfxSdJnVdon1axzloJgba,216773
0.756,0.401,-10.702,0.0526,0.582,0.011,0.0541,0.514,101.954,63xdwScd1Ai1GigAwQxE8y,199396
0.589,0.384,-15.075,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,1JQ6Xm1JrvHfvAqhl5pwaA,256427
0.692,0.651,-8.267,0.0324,0.292,0.00241,0.105,0.706,97.923,0bRXwKfigvpKZUurwqAlEh,254560
0.63,0.711,-9.34,0.0472,0.299,0.0,0.0813,0.659,96.912,1OppEieGNdItZbE14gLBEv,167933
0.667,0.599,-8.894,0.0291,0.245,0.0,0.107,0.971,127.935,6b6IMqP565TbtFFZg9iFf3,160280
0.399,0.326,-9.239,0.0386,0.864,0.0,0.191,0.546,79.206,6Rqn2GFlmvmV4w9Ala0I1e,174000
0.524,0.519,-11.903,0.043,0.195,0.0,0.523,0.847,110.121,4kP69y3GKHi9tXckfgp4bK,169800
0.711,0.362,-10.851,0.0381,0.272,0.0,0.127,0.616,117.287,1tqT6DhmsrtQgyCKUwotiw,194293
0.613,0.487,-8.781,0.0935,0.412,1.02e-05,0.286,0.699,143.332,5haXbSJqjjM0TCJ5XkfEaC,165800
0.595,0.379,-12.058,0.0454,0.271,2.81e-05,0.1,0.448,92.006,7MF7QAodbGzNYav5ZfIhAY,279333
0.681,0.373,-13.2,0.0568,0.633,0.00113,0.0751,0.623,123.423,0DcrhZ12WcCqruCs8ibXSf,164733
0.743,0.572,-9.627,0.0493,0.186,1.44e-05,0.163,0.675,122.658,28285KFbyCq8sJofn58qlD,178400
0.424,0.465,-6.595,0.0297,0.461,5.52e-05,0.154,0.462,112.418,65GbQI9VDTs7vo6MJL2iJA,206387
0.674,0.909,-3.369,0.0464,0.469,0.0131,0.105,0.969,103.942,113bLFbp3F9MVN0w2KJ1ma,243760
0.603,0.271,-10.083,0.0284,0.679,0.0,0.141,0.405,110.89,5K09WxKdlkroDyEVyOSySy,165333
0.678,0.544,-9.468,0.0326,0.668,9.62e-06,0.103,0.963,122.735,1GY8zOFi8rC39xXnD0tKO8,171027
0.588,0.568,-9.766,0.0672,0.16,0.0,0.0792,0.952,106.938,4pNiE4LCVV74vfIBaUHm1b,232760
0.803,0.338,-14.029,0.0349,0.196,0.038,0.097,0.912,106.841,6PgVDY8GTkxF3GmhVGPzoB,155707
0.747,0.226,-13.635,0.0414,0.908,0.000168,0.107,0.778,123.792,65jrjEhWfAvysKfnojk1i0,161960
0.516,0.15,-20.41,0.0272,0.13,0.0755,0.122,0.205,97.398,51FpzuGkRYXFgsE2zXt9av,173867
0.564,0.555,-9.07,0.0293,0.242,0.0,0.244,0.882,67.082,4eGlvsFXmFqdJrVXe9FbgD,177520
0.511,0.769,-7.032,0.042,0.181,0.0,0.0921,0.818,129.657,2G2YzndIA6jeWFPBXhUjh5,160907
0.691,0.507,-10.23,0.0343,0.627,0.0,0.457,0.885,128.518,2g2GkH3vZHk4lWzBjgQ6nY,125440
0.772,0.397,-8.585,0.0391,0.339,0.00541,0.0753,0.617,97.964,10vkYRKw6Jjr7try1ir50G,172320
0.89,0.46,-8.155,0.0359,0.432,0.0,0.11,0.677,112.555,0DGTcMqvVR7fmBXgiG6jz4,176078
0.75,0.444,-8.63,0.0403,0.12,3.69e-06,0.118,0.849,111.919,4NRQwaks9r58tTDvr4iEyv,157160
0.843,0.48,-11.574,0.0492,0.28,0.000782,0.108,0.762,101.993,2BydLQAh7CUIFvSEqAMc4x,180493
0.846,0.595,-8.372,0.0439,0.0904,1.96e-06,0.063,0.78,101.632,5YLnfy7R2kueN0BRPkjiEG,196827
0.8,0.878,-7.109,0.0434,0.189,0.000104,0.14,0.816,104.282,2NVpYQqdraEcQwqT7GhUkh,280853
0.595,0.643,-9.275,0.0365,0.76,0.0,0.538,0.73,135.633,5uES1C2NgkdrNHiCwf9jRr,158040
0.596,0.793,-6.611,0.0421,0.586,1.86e-06,0.108,0.8,150.256,0Omt3rVppHIlYFXNL1VWgL,172947
0.47,0.385,-13.159,0.0296,0.767,0.0653,0.179,0.694,112.377,6G7MHIvSDR3ehXPkuDFAlM,200973
0.632,0.59,-10.206,0.0305,0.346,0.0,0.24,0.953,130.287,5c33j1xFVOL4G24zxYhssB,172733
0.618,0.588,-11.624,0.0735,0.0128,0.0266,0.351,0.768,86.903,76ICmoJ4PcoMWoooaTxnQs,146973
0.556,0.61,-4.729,0.213,0.833,2.22e-06,0.258,0.665,199.373,2xar08Fq5xra2KKZs5Bw9j,171467
0.732,0.734,-10.574,0.0541,0.0777,0.172,0.327,0.687,104.764,2DccHqTquzubziHAPZRdct,274391
0.855,0.847,-9.019,0.042,0.234,0.00062,0.345,0.89,122.644,7ohR0qPH6f2Vuj2pUNanJG,255133
0.521,0.443,-8.188,0.0395,0.308,0.0,0.475,0.596,76.228,6hJhVBOnkchxBsDHbLOBJP,237467
0.401,0.498,-10.682,0.0757,0.394,0.0,0.13,0.816,181.701,7odHgoLFi3GQ90E9PeraI3,149160
0.593,0.791,-8.698,0.068,0.175,0.0,0.0976,0.63,112.295,2vLaES21zwbX1Rnmj56Bbb,188800
0.555,0.658,-3.866,0.0541,0.793,0.0,0.118,0.937,184.835,2iXcvnD3d1gfLBum0cE5Eg,144227
0.886,0.491,-12.589,0.171,0.29,2.46e-06,0.229,0.971,93.236,2Bls0igCm79XQQ95IoUbhq,164560
0.523,0.402,-8.233,0.0305,0.778,0.0,0.432,0.675,70.863,0WVTQp3SOCuMr08jh1jweV,162533
0.513,0.826,-8.407,0.0574,0.555,3.48e-05,0.366,0.539,94.582,0OwvrdjaJOypNsNQHyBWE5,177227
0.514,0.624,-9.287,0.0842,0.513,0.00517,0.307,0.755,166.726,3VgrSJEKBRT3xmwzpaxxEF,163053
0.716,0.85,-9.949,0.0426,0.0631,0.00133,0.189,0.821,125.474,0dMd4rilfd6gPbXaLpNYhu,222600
0.631,0.69,-6.676,0.0531,0.176,0.0,0.121,0.938,94.574,4TBBPZks71c60whhq0PgdP,181067
0.817,0.405,-13.513,0.0811,0.451,0.0507,0.0468,0.898,121.467,7MiLmLbwNoyf47xQ4TCVYp,419640
0.864,0.346,-12.918,0.0365,0.277,0.00521,0.0514,0.964,105.164,3YJx77Xx8JSwEoxqrkQO5c,189840
0.711,0.663,-9.262,0.0308,0.26,1.23e-06,0.0291,0.896,96.812,6Hd8mrDwBQ8rLo70FwFG5C,161227
0.471,0.585,-6.105,0.0822,0.786,0.0,0.811,0.655,150.719,6EAlFsajDK1PVgfhdJbS5Y,169747
0.696,0.547,-5.954,0.169,0.792,0.0,0.155,0.623,73.203,5P11rW6aJErF37MTfRZS31,155507
0.523,0.48,-10.923,0.0492,0.214,0.0,0.0751,0.81,151.4,0UERoCKd24PKovd4BwRzBQ,177667
0.587,0.133,-15.151,0.0565,0.186,2.26e-05,0.258,0.068,102.938,36AlMHDBFwSsD3FQOy1R81,201733
0.681,0.897,-5.44,0.0874,0.672,0.0,0.1,0.852,140.803,5lc9L9FeLBwlJPgEbq9uEw,169856
0.786,0.418,-11.115,0.0432,0.218,0.000158,0.134,0.94,119.101,62r1CS9zL1FL5Ilb7hLX7n,225373
0.69,0.572,-6.131,0.0264,0.0451,0.0,0.0969,0.375,111.92,3sTc75CCyIw4FPs6cXkOe7,235667
0.573,0.786,-4.354,0.0352,0.0634,0.212,0.117,0.612,110.289,5Z0MrFDEIDB075We9w9276,171267
0.458,0.801,-7.83,0.0565,0.691,0.0,0.328,0.93,160.547,7FS541dJh3iQAEXEZoDhE6,159853
0.251,0.868,-2.685,0.128,0.488,7.34e-06,0.814,0.599,177.13,6vcG9EgeqJUSmmF65lxUm6,128200
0.721,0.567,-9.516,0.0389,0.221,0.0,0.465,0.914,116.643,2oZmMp5M6L0Rh7G84Um2tF,167067
0.642,0.523,-8.579,0.11,0.772,3.26e-06,0.527,0.654,101.635,3QnHWkNMY2mpy494Bis0ly,185627
0.73,0.622,-11.7,0.0532,0.269,0.00874,0.111,0.752,90.973,00kvKlIvfzQLSi6T2zwXuS,299067
0.596,0.791,-8.88,0.0446,0.425,0.000295,0.0886,0.98,129.237,3qt3ybU6MScMxMKL2TYBvt,163000
0.488,0.754,-7.95,0.0381,0.00154,2.42e-05,0.678,0.664,88.368,74JdR9aXE6I74oS1BVRsvb,197160
0.715,0.6,-7.728,0.0264,0.0714,0.00165,0.0876,0.77,86.989,7a5xvCgoD8qFEQmO8Jjvtf,202492
0.584,0.975,-6.534,0.0651,0.141,0.501,0.101,0.876,138.341,01gDLZsi0j5fWC28FLPNO8,535333
0.59,0.737,-5.867,0.0384,0.404,0.0,0.108,0.877,132.966,676Rf0qIOh2gKNEl9TnCOx,164160
0.736,0.354,-14.709,0.0475,0.579,0.0103,0.0757,0.62,97.924,6LzjgzpVl0hB3YrBU1b8Z1,194867
0.498,0.63,-5.808,0.0276,0.416,0.0,0.238,0.822,169.115,2gliw3L0oa4w8LqaHploje,352920
0.541,0.608,-13.083,0.106,0.298,0.0,0.234,0.938,171.992,4FlYcJnfkeBpowEHJ72Bmt,160080
0.565,0.644,-8.116,0.0696,0.426,0.0,0.264,0.633,97.716,5kQ2ZEav7TgUoLSLrm7h8S,452773
0.54,0.681,-5.44,0.0508,0.808,0.0,0.162,0.794,88.385,5yQ9iMZXGcr5rlO4hoLsP4,307053
0.744,0.611,-6.386,0.0333,0.0723,0.000532,0.0692,0.961,114.991,5AoTuHE5P5bvC7BBppYnja,142187
0.864,0.813,-6.909,0.361,0.217,0.0,0.874,0.72,118.006,5XeSAezNDk9tuw3viiCbZ3,239733
0.476,0.585,-14.211,0.0478,0.107,1.43e-05,0.149,0.523,110.275,2zyTP97uGsIc1C4KNNEkyn,230507
0.487,0.716,-17.689,0.0463,0.233,0.00445,0.113,0.819,120.795,7KMILVTQdVS4zQ8ilTcpRO,279200
0.727,0.387,-12.333,0.0412,0.248,0.0102,0.0625,0.966,160.395,0CcL4kSHKIEwF3IW0BGgb6,150400
0.667,0.586,-7.985,0.0283,0.334,2.96e-06,0.16,0.727,102.988,0lEWIegMNMQ7W1ooB1zWT2,174520
0.789,0.683,-8.835,0.086,0.48,0.0,0.35,0.882,92.311,4pW3aTX3kAmOaPJfc9UM12,233613
0.474,0.473,-11.454,0.0601,0.545,1.25e-06,0.0356,0.561,77.583,4uCbetXW9LStYPUjCpBVp9,199267
0.732,0.506,-11.735,0.0462,0.688,1.04e-06,0.146,0.867,126.325,307kcWJQNMdiYYKj1LgClU,163093
0.629,0.543,-9.185,0.045,0.145,0.0,0.116,0.858,75.519,4NL8D4RQsC6ux6eI3m3Lg5,166067
0.682,0.605,-10.771,0.0403,0.185,0.00326,0.0469,0.914,125.96,241RmK77gecJ1y7jOoQ5lu,171360
0.684,0.482,-9.234,0.0371,0.778,0.000351,0.148,0.749,123.532,7F1eoVZd2ySSJ70iP3PN1m,178373
0.713,0.8,-5.938,0.0349,0.0491,7.96e-05,0.0921,0.814,139.942,3zYQ1KXzqBWRsxIqdVMoYF,177200
0.703,0.529,-11.112,0.1,0.0168,0.00057,0.911,0.772,128.059,1MQWtVcs0PKsY4PA6ZvLiy,179427
0.414,0.249,-12.674,0.0369,0.894,8.37e-06,0.188,0.341,142.442,6AeG6jSoAVbmUFO6LyYmBf,163360
0.761,0.103,-16.964,0.0416,0.944,0.0,0.127,0.53,114.044,373yGkNo74RZgmQgTiR8xK,160133
0.873,0.651,-4.179,0.0374,0.0251,0.000107,0.213,0.828,115.002,2QOB5UiRKggr2j9uMD3GYK,178290
0.68,0.448,-8.398,0.0302,0.698,0.0,0.227,0.567,118.461,7wLRmjiDYI6flIVzboUqSV,177707
0.558,0.311,-9.582,0.0288,0.887,0.0,0.118,0.415,95.978,24lvdbt9pS7DFEjhEWSl49,163480
0.665,0.859,-4.532,0.0671,0.119,0.0,0.0769,0.639,123.387,4mumFsUDQXpQts1Y7Zjw5H,384613
0.778,0.632,-5.6,0.0493,0.274,0.0,0.0915,0.498,122.104,4nrPB8O7Y7wsOCJdgXkthe,218289
0.714,0.472,-7.375,0.0864,0.013,4.51e-06,0.266,0.238,131.121,3nqQXoyQOWXiESFLlDF1hG,156943
0.707,0.681,-4.325,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,0yLdNVWF3Srea0uzk55zFn,200455
0.561,0.965,-3.673,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4uUG5RXrOk84mYEfFvj3cK,175238
0.464,0.724,-5.019,0.0705,0.0188,0.0,0.679,0.303,82.526,0rc1HCVoReqzzXF9jssqZk,174749
0.838,0.525,-3.562,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,0QHEIqNKsMoOY5urbzN48u,134256
0.78,0.689,-5.668,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,1xzi1Jcr7mEi9K2RfzLOqS,225389
0.615,0.534,-6.719,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,1R0a2iXumgCiFb7HEZ7gUE,236413
0.698,0.895,-4.439,0.0628,0.172,1.45e-05,0.409,0.838,114.914,3i0FkJYlU4MFfYkjFHXXAM,229605
0.824,0.764,-4.175,0.0854,0.0888,0.00294,0.117,0.881,107.998,6Uj1ctrBOjOas8xZXGqKk4,172627
0.737,0.846,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.981,0e8nrvls4Qqv5Rfa2UhqmO,143901
0.95,0.891,-2.653,0.241,0.0645,1.77e-05,0.309,0.912,133.01,4C6Uex2ILwJi9sZXRdmqXp,170977
0.636,0.888,-3.889,0.0945,0.00162,0.000216,0.147,0.25,122.032,4FWbsd91QSvgr1dSWwW51e,237200
0.635,0.841,-5.379,0.0422,0.0134,0.0,0.0622,0.424,109.021,7BqBn9nzAq8spo5e7cZ0dJ,220734
0.468,0.779,-4.839,0.0779,0.112,0.000373,0.101,0.26,173.799,1yvMUkIOTeUNtNWlWRgANS,217747
0.578,0.866,-3.804,0.0619,0.00701,0.0,0.257,0.619,128.038,4kbj5MwxO1bq9wjT5g9HaA,199080
0.699,0.805,-5.535,0.0345,0.00161,0.00177,0.249,0.232,109.976,4i2qxFEVVUi8yOYoxB8TCX,223280
0.753,0.505,-7.621,0.255,0.534,2.58e-06,0.104,0.419,91.972,0EcQcdcbQeVJn9fknj44Be,197437
0.72,0.791,-4.689,0.124,0.0384,0.0,0.157,0.756,102.071,6FE2iI43OZnszFLuLtvvmg,175427
0.668,0.802,-4.005,0.0917,0.0273,0.0,0.163,0.769,113.796,6sZo5nJIsFWXefRCCexpx0,225789
0.721,0.769,-4.111,0.105,0.0922,0.0,0.0817,0.915,155.932,2rmwqU7yzTvzkiaRV53DpT,187108
0.591,0.637,-6.365,0.03,0.0107,1.95e-06,0.113,0.432,99.998,11BKm0j4eYoCPPpCONAVwA,244760
0.836,0.544,-5.975,0.0943,0.0403,0.0,0.0824,0.51,97.028,76cy1WJvNGJTj78UqeA5zr,217947
0.693,0.887,-5.039,0.0795,0.0581,2.71e-06,0.27,0.864,114.942,5pyoxDZ1PX0KxBxiRVxA4U,278282
0.583,0.61,-5.639,0.0382,0.00425,0.000105,0.14,0.336,114.06,3uwnnTQcHM1rDqSfA4gQNz,214740
0.777,0.658,-5.191,0.054,0.0767,0.0,0.0901,0.633,110.048,3RauEVgRgj1IuWdJ9fDs70,190360
0.612,0.862,-2.903,0.037,0.041,0.0,0.0907,0.354,123.849,4laAKIq9ZxBCwf99rauPYb,160766
0.573,0.739,-5.74,0.129,0.0285,0.0,0.111,0.451,97.085,0wI7QkCcs8FUQE1OkXUIqd,230240
0.595,0.784,-4.878,0.102,0.216,0.0,0.0608,0.479,124.111,5K6Ssv4Z3zRvxt0P6EKUAP,183726
0.707,0.955,-4.593,0.222,0.127,0.0,0.202,0.575,125.989,78qd8dvwea0Gosb6Fe6j3k,134240
0.657,0.639,-7.527,0.0412,0.581,0.0,0.278,0.674,124.882,6sxptembJVty4sNtcPMAVz,234493
0.794,0.793,-4.521,0.0842,0.0125,0.0,0.0952,0.677,123.941,6WrI0LAC5M1Rw2MnX2ZvEg,183290
0.7,0.55,-9.13,0.0653,0.0661,0.000102,0.091,0.412,164.003,0jvo9CjnbR0lYUDTSNTMiu,194166
0.564,0.714,-4.987,0.129,0.0549,0.0,0.155,0.33,175.924,37f4ITSlgPX81ad2EvmVQr,204013
0.586,0.556,-7.639,0.0592,0.00655,0.0,0.0836,0.517,167.018,4svaKoxMMP7ImmKrD5hfQu,176125
0.699,0.529,-7.548,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,3DmW6y7wTEYHJZlLo1r6XJ,206167
0.706,0.8,-6.333,0.0399,0.00584,0.0,0.0822,0.629,100.011,3U5JVgI2x4rDyHGObzJfNf,259333
0.672,0.855,-3.764,0.0397,0.021,0.0,0.323,0.646,123.056,7ju97lgwC2rKQ6wwsf9no9,182200
0.64,0.553,-6.42,0.0411,0.0579,0.0,0.0914,0.486,81.992,6GUiIbJ834FcHewby3PwV0,148471
0.693,0.678,-7.159,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,6oJ6le65B3SEqPwMRNXWjY,228267
0.63,0.633,-7.088,0.0457,0.00776,0.0,0.0541,0.452,93.995,3Z8FwOEN59mRMxDCtb8N0A,172762
0.494,0.632,-6.89,0.0342,0.682,0.0,0.0869,0.0797,147.873,6Up545NUflOiXo8cEraH49,274693
0.53,0.835,-3.69,0.11,0.0453,0.0,0.0637,0.471,166.02,0sb8ClU3CLoNblxkpmOKzA,190319
0.706,0.643,-6.929,0.234,0.0242,0.0,0.262,0.885,143.931,0yvPEnB032fojLfVluFjUv,203760
0.742,0.883,-3.419,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,22sLuJYcvZOSoLLRYev1s5,240280
0.682,0.927,-2.915,0.0479,0.0843,0.0,0.149,0.744,101.019,3TcL0dyCMyr0kyTTc4NLgI,195613
0.576,0.679,-7.237,0.034,0.0311,0.0,0.323,0.213,121.005,6aDsgHPZsMztSbZernzlF8,187889
0.773,0.747,-4.061,0.0885,0.0242,8.99e-06,0.109,0.801,126.014,0ErK6K0kYr0Ow2RkPMhmMs,246240
0.666,0.796,-6.967,0.103,0.0492,0.0,0.0442,0.61,110.108,1058fW9H3fZA6QjYCdOBad,164842
0.846,0.734,-3.601,0.108,0.286,8.27e-05,0.425,0.717,90.98,6ZtiywT2Qm50a1uR0jlY35,207761
0.647,0.785,-5.414,0.165,0.0561,0.0,0.148,0.943,160.015,5xTtaWoae3wi06K5WfVUUH,219200
0.791,0.439,-5.62,0.0645,0.302,1.85e-05,0.126,0.559,85.004,16MQETUgqXwY4lZcyRafU3,190659
0.667,0.858,-2.268,0.0926,0.0367,1.47e-05,0.325,0.641,133.039,3pPN20syOYvbUuEiBpbenI,184295
0.641,0.537,-5.452,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864,5A3fPy30SN2wuzrahpcxvV,196188
0.596,0.851,-4.245,0.121,0.0358,3.19e-05,0.365,0.612,202.049,2ACOWPLUe4A4KuQ5ioD2od,204013
0.544,0.692,-3.207,0.155,0.296,0.0,0.131,0.618,193.954,4nfyxpiejEPrUHLnejED7i,132794
0.398,0.316,-7.031,0.0368,0.805,0.0,0.295,0.174,118.582,0tV8pOpiNsKqUys0ilUcXz,253342
0.554,0.772,-4.821,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,6F5c58TMEs1byxUstkzVeM,223546
0.646,0.471,-9.247,0.157,0.122,0.0,0.125,0.455,170.084,3nOz1U41SZZ0N3fuUWr9nb,232813
0.612,0.884,-4.4,0.0459,0.00516,0.0,0.0997,0.626,119.991,0QULNNd9z5s35entfiiXoa,245626
0.664,0.316,-10.345,0.519,0.298,2.03e-06,0.0812,0.541,92.875,43rA71bccXFGD4C8GOpIlN,170640
0.506,0.846,-3.705,0.0497,0.0189,0.0,0.0835,0.268,169.813,21JOYA45JFkrOjqNwI6g8E,151592
0.591,0.585,-6.35,0.0277,0.143,0.0,0.109,0.324,110.94,7lidXGPXPYLNThITAOTlkK,205473
0.945,0.848,-4.76,0.326,0.374,3.31e-05,0.101,0.819,119.918,5hHvFrMnwic82WwRLr4WY0,137107
0.662,0.741,-5.406,0.0334,0.00165,0.0303,0.114,0.404,131.0,3xrn9i8zhNZsTtcoWgQEAd,188960
0.594,0.749,-6.251,0.0677,0.00188,0.000139,0.0869,0.344,130.064,3DXXKDbbZKyAZfNb96ST3q,205746
0.868,0.66,-3.834,0.0526,0.104,0.0,0.0755,0.963,121.925,5XemvyG79fcKPl5lgbhplq,132133
0.626,0.849,-3.662,0.123,0.0732,0.0,0.593,0.898,138.997,0H8Tclo4x4kbZruQtZFNSX,150560
0.743,0.837,-5.025,0.0649,0.0172,0.0,0.0743,0.263,103.072,0zzVTGyRrWpQu8Fr28NRAv,159863
0.579,0.714,-4.308,0.0584,0.04,0.0,0.341,0.696,80.419,2rf9i0Enr8cw1JRME8Rsvq,161366
0.705,0.609,-4.897,0.0307,0.0257,0.0,0.0846,0.476,115.474,1N3dZ7TTWO6VcD4Y3hHYLZ,196853
0.706,0.728,-3.602,0.0852,0.123,0.0,0.185,0.851,121.017,5vTPxzm4h2bY9rYyVrGEU5,201600
0.617,0.759,-6.785,0.0678,0.0026,0.0,0.419,0.324,122.924,36phXHOKx8rO7CMp2vNX4x,218773
0.551,0.836,-3.838,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,6Uy6K3KdmUdAfelUp0SeXn,220573
0.699,0.463,-7.828,0.475,0.315,0.0,0.0803,0.565,143.99,7FGIEAVXfegxngH9Jg6VwA,177200
0.735,0.766,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.985,0U10zFw4GlBacOy9VDGfGL,215227
0.758,0.871,-6.408,0.147,0.0062,0.0,0.0663,0.753,126.994,6bNB5gxFX6Q87DbQWb8OWZ,202627
0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,0nrRP2bk19rLc0orkWPQk2,247427
0.669,0.832,-5.721,0.0682,0.0106,0.0,0.0968,0.7,113.035,1WkMMavIMc4JZ8cfMmxHkI,237547
0.654,0.76,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,09CtPGIpYB4BrO8qb1RGsF,200787
0.262,0.606,-6.646,0.0484,0.247,0.0,0.125,0.275,189.857,3zHq9ouUJQFQRf3cm1rRLu,252534
0.825,0.652,-3.183,0.0802,0.581,0.0,0.0931,0.931,95.977,7qiZfU4dY1lWllzX7mPBI3,233713
0.653,0.658,-6.428,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,72jbDTw1piOOj770jWNeaG,221507
0.418,0.42,-6.444,0.0414,0.588,6.39e-05,0.11,0.184,84.094,5Nm9ERjJZ5oyfXZTECKmRt,172724
0.585,0.52,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,159.801,0e7ipj03S05BNilyu5bRzt,218147
0.799,0.539,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.948,5Z3GHaZ6ec9bsiI5BenrbY,202547
0.575,0.33,-6.557,0.031,0.416,0.0,0.0872,0.277,95.801,6QfS2wq5sSC1xAJCQsTSlj,217213
0.684,0.607,-8.127,0.1,0.0267,0.000307,0.191,0.498,81.001,0JXXNGljqupsJaZsgSbMZV,195373
0.445,0.537,-8.532,0.04,0.695,1.65e-05,0.0944,0.131,122.769,3JvKfv6T31zO0ini8iNItO,244360
0.679,0.587,-7.015,0.276,0.141,6.35e-06,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,230453
0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,2QjOHCTQ1Jl3zawyYOpxh6,240400
0.612,0.28,-8.648,0.0434,0.932,0.0,0.088,0.387,72.795,0nJW01T7XtvILxQgC5J7Wh,213827
0.351,0.296,-10.109,0.0333,0.934,0.0,0.095,0.12,115.284,0u2P5u6lvoDfwTYjAADbn4,200186
0.69,0.521,-8.492,0.339,0.324,0.0,0.0534,0.494,100.028,68Dni7IE4VyPkTOH9mRWHr,292799
0.548,0.816,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39,6UelLqGlWMcVH1E5c4H7lY,174000
0.599,0.448,-6.312,0.0232,0.163,0.0,0.106,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,263400
0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,5FVd6KXrgO9B3JPmC8OPst,272394
0.776,0.78,-4.374,0.128,0.0622,0.0,0.081,0.666,124.949,0pqnGHJpmpxLKifKRmU6WP,204347
0.461,0.593,-4.954,0.0356,0.17,0.0,0.307,0.175,134.17,09mEdoA6zrmBPgTEN5qXmN,228373
0.501,0.405,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891,7qEHsqek33rTcFNT9PFqLf,182161
0.672,0.52,-7.747,0.0353,0.859,0.0,0.115,0.37,120.001,5O2P9iiztwhomNh8xkR9lJ,226600
0.791,0.862,-3.24,0.11,0.037,2.19e-05,0.0814,0.592,123.994,7ef4DlsgrMEH11cDZd32M6,214847
0.754,0.646,-5.795,0.317,0.152,1.85e-05,0.108,0.429,176.089,0fea68AdmYNygeTGI4RC18,242573
0.726,0.698,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994,3w3y8KPTfNeOKPiqUTakBh,233478
0.691,0.631,-6.478,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,086myS9r57YsLbJpU0TgK9,161124
0.677,0.485,-5.795,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,7795WJLVKJoAyVoOtCWqXN,239317
0.509,0.637,-4.83,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,5oO3drDxtziYU2H1X23ZIp,224000
0.585,0.564,-7.063,0.0515,0.0671,0.0,0.135,0.137,113.003,7fBv7CLKzipRk6EC6TWHOB,242253
0.866,0.813,-4.063,0.0554,0.38,0.0,0.0779,0.969,121.998,7JJmb5XwzOO8jgpou264Ml,199440
